"Subject.Id" "Activity.Id" "TimeDomain.BodyAcceleration.Mean.X" "TimeDomain.BodyAcceleration.Mean.Y" "TimeDomain.BodyAcceleration.Mean.Z" "TimeDomain.BodyAcceleration.StandardDeviation.X" "TimeDomain.BodyAcceleration.StandardDeviation.Y" "TimeDomain.BodyAcceleration.StandardDeviation.Z" "TimeDomain.GravityAcceleration.Mean.X" "TimeDomain.GravityAcceleration.Mean.Y" "TimeDomain.GravityAcceleration.Mean.Z" "TimeDomain.GravityAcceleration.StandardDeviation.X" "TimeDomain.GravityAcceleration.StandardDeviation.Y" "TimeDomain.GravityAcceleration.StandardDeviation.Z" "TimeDomain.BodyAccelerationJerk.Mean.X" "TimeDomain.BodyAccelerationJerk.Mean.Y" "TimeDomain.BodyAccelerationJerk.Mean.Z" "TimeDomain.BodyAccelerationJerk.StandardDeviation.X" "TimeDomain.BodyAccelerationJerk.StandardDeviation.Y" "TimeDomain.BodyAccelerationJerk.StandardDeviation.Z" "TimeDomain.BodyAngularSpeed.Mean.X" "TimeDomain.BodyAngularSpeed.Mean.Y" "TimeDomain.BodyAngularSpeed.Mean.Z" "TimeDomain.BodyAngularSpeed.StandardDeviation.X" "TimeDomain.BodyAngularSpeed.StandardDeviation.Y" "TimeDomain.BodyAngularSpeed.StandardDeviation.Z" "TimeDomain.BodyAngularAcceleration.Mean.X" "TimeDomain.BodyAngularAcceleration.Mean.Y" "TimeDomain.BodyAngularAcceleration.Mean.Z" "TimeDomain.BodyAngularAcceleration.StandardDeviation.X" "TimeDomain.BodyAngularAcceleration.StandardDeviation.Y" "TimeDomain.BodyAngularAcceleration.StandardDeviation.Z" "TimeDomain.BodyAccelerationMagnitude.Mean" "TimeDomain.BodyAccelerationMagnitude.StandardDeviation" "TimeDomain.GravityAccelerationMagnitude.Mean" "TimeDomain.GravityAccelerationMagnitude.StandardDeviation" "TimeDomain.BodyAccelerationJerkMagnitude.Mean" "TimeDomain.BodyAccelerationJerkMagnitude.StandardDeviation" "TimeDomain.BodyAngularSpeedMagnitude.Mean" "TimeDomain.BodyAngularSpeedMagnitude.StandardDeviation" "TimeDomain.BodyAngularAccelerationMagnitude.Mean" "TimeDomain.BodyAngularAccelerationMagnitude.StandardDeviation" "FrequencyDomain.BodyAcceleration.Mean.X" "FrequencyDomain.BodyAcceleration.Mean.Y" "FrequencyDomain.BodyAcceleration.Mean.Z" "FrequencyDomain.BodyAcceleration.StandardDeviation.X" "FrequencyDomain.BodyAcceleration.StandardDeviation.Y" "FrequencyDomain.BodyAcceleration.StandardDeviation.Z" "FrequencyDomain.BodyAcceleration.MeanFrequency.X" "FrequencyDomain.BodyAcceleration.MeanFrequency.Y" "FrequencyDomain.BodyAcceleration.MeanFrequency.Z" "FrequencyDomain.BodyAccelerationJerk.Mean.X" "FrequencyDomain.BodyAccelerationJerk.Mean.Y" "FrequencyDomain.BodyAccelerationJerk.Mean.Z" "FrequencyDomain.BodyAccelerationJerk.StandardDeviation.X" "FrequencyDomain.BodyAccelerationJerk.StandardDeviation.Y" "FrequencyDomain.BodyAccelerationJerk.StandardDeviation.Z" "FrequencyDomain.BodyAccelerationJerk.MeanFrequency.X" "FrequencyDomain.BodyAccelerationJerk.MeanFrequency.Y" "FrequencyDomain.BodyAccelerationJerk.MeanFrequency.Z" "FrequencyDomain.BodyAngularSpeed.Mean.X" "FrequencyDomain.BodyAngularSpeed.Mean.Y" "FrequencyDomain.BodyAngularSpeed.Mean.Z" "FrequencyDomain.BodyAngularSpeed.StandardDeviation.X" "FrequencyDomain.BodyAngularSpeed.StandardDeviation.Y" "FrequencyDomain.BodyAngularSpeed.StandardDeviation.Z" "FrequencyDomain.BodyAngularSpeed.MeanFrequency.X" "FrequencyDomain.BodyAngularSpeed.MeanFrequency.Y" "FrequencyDomain.BodyAngularSpeed.MeanFrequency.Z" "FrequencyDomain.BodyAccelerationMagnitude.Mean" "FrequencyDomain.BodyAccelerationMagnitude.StandardDeviation" "FrequencyDomain.BodyAccelerationMagnitude.MeanFrequency" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude.Mean" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude.StandardDeviation" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude.MeanFrequency" "FrequencyDomain.BodyBodyAngularSpeedMagnitude.Mean" "FrequencyDomain.BodyBodyAngularSpeedMagnitude.StandardDeviation" "FrequencyDomain.BodyBodyAngularSpeedMagnitude.MeanFrequency" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude.Mean" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude.StandardDeviation" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude.MeanFrequency" "angletBodyAccelerationMean.gravity" "angletBodyAccelerationJerkMean.gravityMean" "angletBodyAngularSpeedMean.gravityMean" "angletBodyAngularAccelerationMean.gravityMean" "angleX.gravityMean" "angleY.gravityMean" "angleZ.gravityMean"
16 "WALKING_DOWNSTAIRS" 0.295586802191489 -0.0183898583787234 -0.119873705148936 0.207251997929787 -0.146993837655319 0.0114353944787234 0.917818427021277 -0.0584832676382979 -0.225382496382979 -0.957785118085106 -0.955487793617021 -0.910588943191489 0.0907857064255319 -0.0148114530276596 -0.029312256293617 -0.101186926595745 -0.261684752425532 -0.303381582831915 -0.0225373369978723 -0.068264792706383 0.0835380057 -0.45418847106383 -0.528329304680851 -0.444636334893617 -0.103904044543617 -0.0567686629753191 -0.0612136932929787 -0.623676024255319 -0.583421784680851 -0.540633469361702 0.191079793587447 0.119183740638298 0.191079793587447 0.119183740638298 -0.165908810808511 -0.0783498875595745 -0.309820427234043 -0.422315316808511 -0.590896636382979 -0.595822214468085 0.0368263528276596 -0.134598352726809 -0.04769426376 0.266115492098298 -0.208680587882979 -0.0379716239787234 -0.447958436170213 -0.00264587983404255 0.0352940709170213 -0.708537242553192 -0.739175672978723 -0.765633678510638 -0.822014343404255 -0.854595675957447 -0.813162127446808 -0.155444882765957 -0.289957855489362 -0.241974080021277 0.49389739106383 0.519388507021277 -0.834893617021277 -0.431489361702128 -0.48936170212766 -0.368978400468085 -0.731984775744681 -0.790599263829787 -0.728352231276596 -0.818063444042553 -0.869202322553192 -0.521100818723404 -0.359517772978723 -0.423021922574468 -0.839992415531915 -0.399217120510638 0.411584793404255 0.00270994290851064 -0.860574226170213 -0.47807854 -0.946414975957447 -0.930623677234043 -0.944930090212766 -0.839648066382979 -0.957436890212766 -0.915633788723404 -0.934090213829787 -0.956175923404255
16 "WALKING_UPSTAIRS" 0.255986102627451 -0.0143654945011765 -0.124074517745098 -0.397083831568627 -0.163732745078431 -0.129283825721569 0.826874282745098 -0.0805926025490196 -0.379059698039216 -0.948413552745098 -0.933657461176471 -0.907649558823529 0.0762526677 0.0173729333352941 0.0380533591627451 -0.521089140196078 -0.425625937254902 -0.593411129607843 0.0718408878078431 -0.0486136789705882 -0.00779288021764706 -0.508087166666667 -0.58638289372549 -0.365025170078431 -0.140908293613922 -0.0296211298558824 -0.035416300054902 -0.707264168627451 -0.77471906627451 -0.717101021960784 -0.233990331568627 -0.334795080196078 -0.233990331568627 -0.334795080196078 -0.48321905 -0.493067129607843 -0.308260568039216 -0.518189646470588 -0.737705162156863 -0.797293228431373 -0.474984014705882 -0.268063812745098 -0.335853041176471 -0.369636140980392 -0.166324239117647 -0.094561233145098 -0.438031145882353 -0.223644983547059 -0.301508248862745 -0.628088664313725 -0.822994458627451 -0.914351180196078 -0.932220121960784 -0.922022927254902 -0.898195799019608 -0.546088862941176 -0.468605205294118 -0.565220840588235 0.331710469215686 0.222689554921569 -0.816470588235294 -0.525490196078431 -0.706666666666667 -0.332237727509804 -0.747476751176471 -0.831369491568627 -0.900009634117647 -0.963297976666667 -0.94589067 -0.387309489901961 -0.43161516545098 -0.440112550313725 -0.787561005490196 -0.627060900196078 0.302418823529412 0.18050696002549 -0.466730955196078 0.311526801392157 -0.977365557058824 -0.970834087058824 -0.975534492745098 -0.869600369803922 -0.982513619803922 -0.871806958627451 -0.975853415686274 -0.984084214901961
17 "LAYING" 0.269780085577465 -0.0168462006729577 -0.107006279704225 -0.972960567323944 -0.944792875211268 -0.953476700140845 -0.19913309 0.658792072253521 0.722657502112676 -0.961063222394366 -0.961466681267606 -0.957164565211268 0.077908974656338 0.00706867100408451 -0.000143542544507042 -0.981489017183099 -0.976960542816901 -0.98281300056338 -0.0234756467113239 -0.0944580192535211 0.111440490309859 -0.975893061830986 -0.971484336197183 -0.976200771267606 -0.102049763957746 -0.0361961143943662 -0.0604927046338028 -0.980792372112676 -0.983135596619718 -0.988221713380282 -0.953021411126761 -0.948257993521127 -0.953021411126761 -0.948257993521127 -0.981607627887324 -0.980126745352113 -0.960733121690141 -0.959325498732394 -0.985542411126761 -0.982038121126761 -0.974359280140845 -0.954648102253521 -0.965406091549296 -0.972438525352113 -0.942791615915493 -0.950116956478873 -0.115141826580282 0.0546075608732394 0.0834467170676056 -0.991505108450704 -0.998770043098592 -0.998750578873239 -0.998737569859155 -0.998130036760563 -0.995764947042253 -0.98147206915493 -0.977212387746479 -0.98038005915493 -0.93275616028169 -0.936551503380282 -0.231549295774648 -0.210140845070423 -0.268169014084507 0.188447976580282 -0.998789922816901 -0.99930398084507 -0.998985505352113 -0.999635972957746 -0.999497477323944 -0.978357126056338 -0.975978746056338 -0.975877544788732 -0.998693774929577 -0.983094258591549 -0.681778615338028 0.108567614478873 -0.433556067647887 -0.099246088943662 -0.999507887746479 -0.999349752957747 -0.999485303380282 -0.999059191971831 -0.999435747183099 -0.997711031549296 -0.999641119014084 -0.999645236338028
17 "SITTING" 0.2773570196875 -0.014156274084375 -0.11362408509375 -0.9944439053125 -0.96185862984375 -0.96572919578125 0.94488374765625 -0.002814673171875 -0.135803881679687 -0.99019661703125 -0.9667201059375 -0.9566106440625 0.075070986171875 0.0056097104915625 -0.0015544841534375 -0.99434060296875 -0.98863700234375 -0.990529261875 -0.042549159015625 -0.0669245931234375 0.0860053803375 -0.98963832578125 -0.98612868078125 -0.9797052259375 -0.094247696875 -0.0411134199378125 -0.051090324421875 -0.9952559371875 -0.9949818809375 -0.9938412575 -0.97274734640625 -0.96506519109375 -0.97274734640625 -0.96506519109375 -0.99281471515625 -0.99144649921875 -0.967177744375 -0.97541025484375 -0.996334795 -0.994446755625 -0.9939693815625 -0.96992798921875 -0.97484160453125 -0.99465731359375 -0.959789141875 -0.96292107328125 0.0284866289765625 0.135749049678125 0.183913630364062 -0.9949161521875 -0.99966107546875 -0.99963522359375 -0.9994529196875 -0.99885796375 -0.9986682821875 -0.99454262109375 -0.9883274196875 -0.9888280653125 -0.98793289859375 -0.979755045625 -0.169375 -0.214375 -0.201875 0.232009757914063 -0.99964042890625 -0.999890754375 -0.999820844375 -0.999840615625 -0.99970998578125 -0.9809696453125 -0.98184564828125 -0.98793943109375 -0.99927364296875 -0.989678133125 -0.84612343609375 -0.18993030878125 -0.32485560825 -0.185157982128125 -0.99977828359375 -0.99984084109375 -0.99978331875 -0.99976938265625 -0.99990635015625 -0.99961965875 -0.9999506515625 -0.9999620359375
17 "STANDING" 0.277942503333333 -0.0174120064169231 -0.111432145565 -0.991163919871795 -0.968176663717949 -0.970462679230769 0.904678547435897 -0.257486817948718 -0.202687757012821 -0.985751365769231 -0.975810476025641 -0.969171762179487 0.0740864955641026 0.00657853452564103 -0.00403599594166667 -0.992094005512821 -0.98666125974359 -0.991217027307692 -0.0269576937130769 -0.0770632126371795 0.0880561869358974 -0.981373082948718 -0.985121164615385 -0.985538363333333 -0.101289168653846 -0.0404518753974359 -0.0546331330897436 -0.989257196282051 -0.993699908589744 -0.992327099487179 -0.977635981410256 -0.975377309871795 -0.977635981410256 -0.975377309871795 -0.991742753589744 -0.990363248205128 -0.978184576538462 -0.977680837435897 -0.993672973717949 -0.992372117307692 -0.990927533846154 -0.97417056948718 -0.980231575769231 -0.991318528333333 -0.966427323846154 -0.966999000897436 -0.0325532545820513 0.0455207736730769 0.107584733661538 -0.996566329102564 -0.999697738205128 -0.999650496410256 -0.999451687564103 -0.999114778717949 -0.998787928846154 -0.992129225769231 -0.986278342435897 -0.989563633076923 -0.979885874871795 -0.988080031923077 -0.192307692307692 -0.261025641025641 -0.187179487179487 0.257118196283333 -0.999661203589744 -0.999811018076923 -0.999716516025641 -0.999847077820513 -0.999740810641026 -0.986725274871795 -0.986171432692308 -0.981384391666667 -0.999698386025641 -0.990604175897436 -0.732142974320513 -0.0432529320269231 -0.427565420179487 -0.188520201989744 -0.999820623333333 -0.999682552307692 -0.999798162820513 -0.999445456025641 -0.999688809230769 -0.999446952948718 -0.999921183974359 -0.999955426282051
17 "WALKING" 0.272341855245902 -0.0184875403339344 -0.109792122032787 -0.31950017295082 -0.0175797885542623 -0.265824489180328 0.92811236852459 -0.179927382704918 -0.190265949622951 -0.980983351639344 -0.968613202622951 -0.956903248196721 0.0773188580032787 0.0130098548360656 0.0243753334442623 -0.355492635409836 -0.0935385034 -0.534303311639344 -0.00922265519180328 -0.0839773343770492 0.0757132656704918 -0.47981351295082 -0.454932903934426 -0.386044435409836 -0.109959237927869 -0.0379251328622951 -0.0513807166754098 -0.431296148196721 -0.560203489016393 -0.524422887377049 -0.151151487704918 -0.461837866885246 -0.151151487704918 -0.461837866885246 -0.301093269180328 -0.275672786229508 -0.335009836885246 -0.522494763606557 -0.517167440655738 -0.53970849147541 -0.360991674918033 -0.0650267622126229 -0.382832802295082 -0.304806274098361 -0.0556137930852459 -0.262391594918033 -0.414940955557377 0.00857138068540984 -0.0933328732232787 -0.60636049704918 -0.767901462622951 -0.425457891655738 -0.835303533442623 -0.826401869836066 -0.796397923278689 -0.423446094590164 -0.194232721737705 -0.523427055737705 0.552540139672131 0.292718910983607 -0.451803278688525 -0.293114754098361 -0.333114754098361 -0.43680842295082 -0.710530786229508 -0.77255179295082 -0.342797671590164 -0.912627795409836 -0.956481347377049 -0.438768699508197 -0.36730925442623 -0.435021841311475 -0.808751274262295 -0.472112239344262 0.507771029180328 0.0643687219081967 -0.683479939508197 -0.16283662072623 -0.978438603934426 -0.933240249016393 -0.965628063442623 -0.862166604426229 -0.919466192295082 -0.87128534557377 -0.947514698360656 -0.895381619672131
17 "WALKING_DOWNSTAIRS" 0.29391828326087 -0.0167359404347826 -0.0892432745173913 0.187719760269565 -0.0607892037384783 -0.231064156615217 0.928817578043478 -0.151077057652174 -0.160962985956522 -0.950026242173913 -0.946576675652174 -0.901097766521739 0.118250858006522 -0.0113826178208696 -0.00939838078195652 -0.103436471413043 -0.304063534173913 -0.536331570652174 0.0677728390673913 -0.123517195928261 0.0162878745776087 -0.370436868891304 -0.459281989565217 -0.468462984347826 -0.1077700285 -0.0381702367441304 -0.0582518846641304 -0.526801825217391 -0.572144734130435 -0.542770646521739 0.148951103536087 0.0914076757326087 0.148951103536087 0.0914076757326087 -0.221631694184783 -0.206576683876087 -0.232641763307609 -0.352687281086957 -0.540325787826087 -0.592319490869565 -0.0226239171245652 -0.130272514565217 -0.3180818605 0.258941676302174 -0.0860527358695652 -0.245413541641304 -0.514562240434783 -0.155801013828261 -0.113333185608696 -0.535827725217391 -0.782546215652174 -0.80883147326087 -0.895116883695652 -0.877148097173913 -0.866462952173913 -0.215092049054348 -0.351268404347826 -0.498668458043478 0.440675164782609 0.3015857355 -0.815652173913043 -0.533913043478261 -0.466086956521739 -0.508557029565217 -0.564589883695652 -0.805776850434783 -0.784488903695652 -0.922356389130435 -0.945906867173913 -0.540949520217391 -0.382247356086957 -0.369802183956522 -0.854097327608696 -0.375323950673913 0.478113996086957 -0.0515415295528261 -0.772825044782609 -0.483976720434783 -0.934370962826087 -0.924154358478261 -0.932144383913043 -0.789494649347826 -0.945812495 -0.887556246304348 -0.907094374347826 -0.924004076956522
17 "WALKING_UPSTAIRS" 0.252604768583333 -0.0228645614308333 -0.121290442104167 -0.062952754100625 -0.0131721014395833 -0.230220954239583 0.853530565833333 -0.284153753333333 -0.298171464166667 -0.949460372291667 -0.91597346625 -0.930159843541667 0.07680441704375 0.03083565139375 0.00759533846458334 -0.292665827083333 -0.349791873229167 -0.657430836041667 -0.0304250571395833 -0.0548455941370417 0.0560931358145833 -0.496562732729167 -0.493044125208333 -0.234402350714583 -0.142655397660417 -0.0414496328508333 -0.0223482086545833 -0.606044344375 -0.676722847708333 -0.610586202291667 -0.0128062276916667 -0.1028777303875 -0.0128062276916667 -0.1028777303875 -0.357233897916667 -0.390912450416667 -0.235191249091667 -0.440837260125 -0.637367490625 -0.68231162875 -0.1397522212625 -0.1175197356 -0.3999234945625 -0.0355381172854167 -0.0252781736083333 -0.2048157105 -0.5292345090625 -0.15669437456875 -0.258321394134167 -0.429640515666667 -0.84592219125 -0.836342508958333 -0.88289534875 -0.854601609791667 -0.835056973125 -0.360272225833333 -0.37705192875 -0.633017707916667 0.422618348958333 0.1321465073125 -0.733333333333333 -0.560833333333333 -0.706666666666667 -0.576044001875 -0.610471792083333 -0.856380228541667 -0.81196704875 -0.97654282875 -0.964106055208333 -0.2778914704375 -0.26881448425 -0.533718585354167 -0.700600834583333 -0.523929830416667 0.443113766875 -0.163690154395833 -0.583617053958333 0.0875335699666667 -0.943473307916667 -0.92797928875 -0.941448359166667 -0.862122063125 -0.947481344791667 -0.848000104583333 -0.947001631458333 -0.961729125833333
18 "LAYING" 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.984527649230769 -0.986160920923077 -0.987658662307692 -0.220600509076923 0.719755403692308 0.605495317692308 -0.982715987538462 -0.994093522615385 -0.990957249538462 0.0749985010769231 0.0117018961415385 -0.00121344813430769 -0.985921071076923 -0.985554339384615 -0.990660246153846 -0.02517618068 -0.0837587308153846 0.0937781948153846 -0.992872598 -0.984202872923077 -0.985108386307692 -0.0997154236307692 -0.0393440191846154 -0.0593135986615385 -0.996104441384615 -0.990547638769231 -0.992548101846154 -0.986456241538462 -0.986464542615385 -0.986456241538462 -0.986464542615385 -0.98832154 -0.989526277538462 -0.980740846769231 -0.980560877846154 -0.993095122615385 -0.992153054 -0.985179972153846 -0.984909884615385 -0.988606906307692 -0.984321858307692 -0.986746450769231 -0.987224804307692 -0.0975278056098923 0.264460073876923 0.324275538923077 -0.999715812769231 -0.999859425692308 -0.999752828 -0.999746382923077 -0.999656463538461 -0.999710647846154 -0.986404709384615 -0.985865325230769 -0.989116865846154 -0.993532896923077 -0.986131631384615 -0.224615384615385 -0.267692307692308 -0.176615384615385 0.159761097664615 -0.999879563230769 -0.999868653538462 -0.999700450615385 -0.999821253230769 -0.999733273538462 -0.986483048153846 -0.986290341076923 -0.991780013846154 -0.999600485384615 -0.989205250461539 -0.853387986923077 -0.1530203013 -0.371206731963077 -0.238399984352308 -0.999950371692308 -0.999946877538462 -0.999944231384615 -0.999912577538462 -0.999964183846154 -0.999694767538462 -0.999939647384615 -0.999939646307692
18 "SITTING" 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 0.909816469298246 0.12988647622807 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.978340183157895 0.076622889 0.00694560289491228 0.00278757042058246 -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.983674151754386 -0.981595285964912 -0.983674151754386 -0.981595285964912 -0.989869574561404 -0.991159350526316 -0.977634992105263 -0.981372675614035 -0.994873439824561 -0.994868913508772 -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.994906565789474 -0.974980068596491 -0.975722121403509 0.0512363267736842 0.171289880184211 0.1714594817 -0.998503040175439 -0.999797124736842 -0.999744227017544 -0.999664244736842 -0.999447962982456 -0.999325321052632 -0.991924709824561 -0.983642391578947 -0.988689671578947 -0.987544133157895 -0.988984915789474 -0.23719298245614 -0.390877192982456 -0.184561403508772 0.234747570824561 -0.999559718947368 -0.999846722982456 -0.999737453508772 -0.999827844912281 -0.999733894035088 -0.98279727631579 -0.983117023333333 -0.992354873859649 -0.999307025263158 -0.989698085789474 -0.827579272631579 -0.392291899052632 -0.502998777675439 -0.338553827982456 -0.999837294912281 -0.999863778245614 -0.999843266842105 -0.999880278070175 -0.999920416666667 -0.999658358245614 -0.999948606666667 -0.999977292982456
18 "STANDING" 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.992019762739726 -0.95422343630137 -0.961873909178082 0.947573239863014 -0.204206320958904 -0.0485767106575342 -0.994270075205479 -0.981335941917808 -0.976044291369863 0.0753539482328767 0.0104698718417123 -0.00181640480191781 -0.989436673835616 -0.975277836849315 -0.988455249452055 -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.962254249589041 -0.980417134246575 -0.972820402739726 -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.981970965890411 -0.991151973150685 -0.986259015753425 -0.972607495342466 -0.972285545479452 -0.972607495342466 -0.972285545479452 -0.98596529369863 -0.986015285890411 -0.963006793150685 -0.959797118082192 -0.988685954931507 -0.988519665753425 -0.990409919315068 -0.961239135479452 -0.975772813972603 -0.992789068493151 -0.952911994794521 -0.957216177945206 0.0156695760694521 -0.0437104539219178 -0.017642153260274 -0.997484730684931 -0.999306000821918 -0.99961115890411 -0.999565933424657 -0.999365796164384 -0.998882085753425 -0.989544971232877 -0.975243689589041 -0.986265653561644 -0.953291154794521 -0.98590517109589 -0.232876712328767 -0.431232876712329 -0.261369863013699 0.200295939657534 -0.9989811 -0.999474130958904 -0.999582176712329 -0.999808552876712 -0.99969839260274 -0.974822589589041 -0.971662945068493 -0.958574302191781 -0.999301579726027 -0.981919989726027 -0.573860516438356 -0.054104538190411 -0.576167937534247 -0.300345515849315 -0.999657107260274 -0.99967373739726 -0.999657560410959 -0.998656671232877 -0.999813007534247 -0.999521525479452 -0.999907653424657 -0.999958354383562
18 "WALKING" 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.37600552125 -0.227005874892857 -0.428348061071429 0.92386524875 -0.254317085892857 -0.0609313415892857 -0.983010882678571 -0.975311658928571 -0.97248384875 0.0767524278392857 0.0282745481892857 0.010685091 -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.0399399716026786 -0.0613727362975 0.0944718394625 -0.7044397775 -0.496431539642857 -0.511417204821429 -0.0966435295642857 -0.0433771125875 -0.0502631568175 -0.578133968392857 -0.694925789464286 -0.663259579285714 -0.287908078035714 -0.460346465357143 -0.287908078035714 -0.460346465357143 -0.379269262142857 -0.42541866125 -0.500471147857143 -0.60851009125 -0.636485896964286 -0.726591779107143 -0.37147515625 -0.24360627125 -0.48977105125 -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.362107081928571 0.0639302961089286 0.00488361554716071 -0.738377893035714 -0.845539159107143 -0.758739384285714 -0.8069812325 -0.871777841607143 -0.829357493035714 -0.414797154464286 -0.361908549464286 -0.601147246785714 0.427040686607143 0.169014327780357 -0.487857142857143 -0.327142857142857 -0.207142857142857 -0.34877438 -0.802276671071429 -0.870416439642857 -0.706026583928571 -0.931364492857143 -0.954254952321429 -0.54840977125 -0.503205802857143 -0.7669911825 -0.876944527678571 -0.633088043571429 0.401958309107143 -0.362903067678571 -0.487398375464286 -0.0943983173571429 -0.982849077142857 -0.964060678928571 -0.97432527625 -0.956579194464286 -0.945695483392857 -0.831566194642857 -0.966936124464286 -0.969699384821429
18 "WALKING_DOWNSTAIRS" 0.288439468909091 -0.0168666920221818 -0.1033908092 -0.302634565090909 -0.254214045818182 -0.418610127454545 0.932277478363636 -0.225809125454545 -0.0493636733454545 -0.960404874545455 -0.932962218181818 -0.921661749636364 0.0809044045254545 -0.000757069449090909 -0.01417699182 -0.387223932363636 -0.447033872545455 -0.651246664909091 -0.0576548655654545 -0.0636214336761818 0.0987471683127273 -0.502473033509091 -0.617230786 -0.483658260727273 -0.0836566573181818 -0.0509120258890909 -0.0570591813909091 -0.676716181636364 -0.752608622181818 -0.605655411090909 -0.293531973636364 -0.229934247036364 -0.293531973636364 -0.229934247036364 -0.466516044 -0.3825173332 -0.381022814727273 -0.507995478327273 -0.701663073636364 -0.744159518909091 -0.350086793272727 -0.309049613818182 -0.505824358 -0.285535871636364 -0.273798158 -0.418258649818182 -0.435841503272727 -0.14009430376 -0.0976588500545455 -0.709979706363636 -0.872422361090909 -0.878663110727273 -0.913328874181818 -0.920175626 -0.891051460545455 -0.412728286727273 -0.465982666363636 -0.622135895090909 0.334386224 0.157939095284727 -0.685818181818182 -0.478545454545455 -0.238545454545455 -0.334193776218182 -0.785843378181818 -0.889128152909091 -0.854341723454545 -0.943963842181818 -0.966320728181818 -0.543996110545454 -0.418399196545455 -0.467094028472727 -0.863749277272727 -0.478287550909091 0.36701472 -0.00539054580145454 -0.658153014727273 -0.399347960563636 -0.961926707636364 -0.95626103 -0.960295937272727 -0.855463026909091 -0.968461685636364 -0.913686123636364 -0.973368616545455 -0.978871208909091
18 "WALKING_UPSTAIRS" 0.265401201896552 -0.0222060684378914 -0.112655891327586 -0.380168286724138 -0.211155120224138 -0.31437339137931 0.883330258448276 -0.316619946206897 -0.106112549189655 -0.961738807068966 -0.942056881206897 -0.907839723965517 0.0812402028517241 0.0211654691775862 0.0093589662862069 -0.563202134655172 -0.56794063862069 -0.760829911206897 -0.0470683915017241 -0.0526133819862069 0.0906736478431034 -0.593841504137931 -0.507297003103448 -0.433922212068966 -0.0899953036658621 -0.0527472610827586 -0.0692536211396552 -0.76068902862069 -0.828872171206897 -0.718951757931034 -0.279146312758621 -0.37184157 -0.279146312758621 -0.37184157 -0.601463948275862 -0.579330320344828 -0.3691086 -0.528058134137931 -0.781652689310345 -0.835525127931035 -0.465097261896552 -0.363450742586207 -0.522728377068965 -0.350639840862069 -0.190550638155172 -0.269571390465517 -0.517596843103448 -0.249448649272414 -0.406885286189655 -0.603270241896552 -0.929449579137931 -0.941348407758621 -0.953138163793103 -0.927346922758621 -0.910442215689655 -0.589410590172414 -0.579650286034483 -0.736149274137931 0.185607283310345 -0.0534824806637931 -0.833103448275862 -0.750344827586207 -0.764827586206897 -0.442089377068966 -0.766137598103448 -0.944298201206897 -0.931761057413793 -0.98566176362069 -0.980184250517241 -0.466022431206897 -0.456732245517241 -0.553713512931034 -0.827392342586207 -0.663345215517241 0.259784804465517 0.0624408746137931 -0.11642929637931 0.0160998572534483 -0.971414720517241 -0.974170941724138 -0.971048107241379 -0.904753065 -0.98114276862069 -0.796704197931035 -0.986849147068966 -0.991515083965517
